,Unnamed: 0,number_of_dialog,start_time,end_time,dialog,source,batch_id
1452,1452,1983,"02:16:18,389","02:16:20,640",And how long do you intend to walk the earth?,Pulp.csv,3380820513
1453,1453,1984,"02:16:20,724","02:16:24,018",-'Til God puts me where he wants me to be. -And what if he don't do that?,Pulp.csv,3380820513
1454,1454,1985,"02:16:24,103","02:16:29,023","-If it takes forever, then I'll walk forever. -So you decided to be a bum.",Pulp.csv,3380820513
1455,1455,1986,"02:16:29,108","02:16:32,735","I'll just be Jules, Vincent. No more, no less.",Pulp.csv,3380820513
1456,1456,1987_1988_1989,"02:16:32,820","02:16:41,160","No, Jules, you decided to be a bum, just like all those pieces of shit out there who beg for change, who sleep in garbage bins, eat what I throw away.",Pulp.csv,3380820513
1457,1457,1990,"02:16:41,245","02:16:44,205","They got a name for that, Jules    It's called a bum.",Pulp.csv,3380820513
1458,1458,1991,"02:16:44,289","02:16:47,959","And without a job, a residence or legal tender, that's what you're gonna be, man.",Pulp.csv,3380820513
1459,1459,1992,"02:16:48,043","02:16:49,919",You're gonna be a fuckin' bum.,Pulp.csv,3380820513
1460,1460,1993,"02:16:50,004","02:16:52,922","Look, my friend, this is just where you and I differ.",Pulp.csv,3380820514
1461,1461,1994,"02:16:53,007","02:16:55,842",Gar  on! Coffee!,Pulp.csv,3380820514
1462,1462,1995,"02:16:55,926","02:17:00,430","Jules, look, what happened this morning, man, I agree it was peculiar.",Pulp.csv,3380820514
1463,1463,1996,"02:17:00,514","02:17:03,599","-But water into wine, I    -All shapes and sizes, Vincent.",Pulp.csv,3380820514
1464,1464,1997_1998,"02:17:03,684","02:17:09,439","-Don't fuckin' talk to me that way, man. -If my answers frighten you, then you should cease asking scary questions.",Pulp.csv,3380820514
1465,1465,1999,"02:17:12,359","02:17:14,277",I'm gonna take a shit.,Pulp.csv,3380820514
1466,1466,2000,"02:17:17,156","02:17:19,699",Let me ask you something.,Pulp.csv,3380820514
1467,1467,2001,"02:17:19,783","02:17:23,161","When did you make this decision, when you were sittin' there eatin' that muffin?",Pulp.csv,3380820514
1468,1468,2002_2003_2004,"02:17:23,245","02:17:33,046","Yeah. I was sittin' here eatin' my muffin, drinkin' my coffee, replayin' the incident in my head, when I had what alcoholics refer to as a moment of clarity.",Pulp.csv,3380820514
1469,1469,2005,"02:17:33,130","02:17:36,257",Fuck. To be continued.,Pulp.csv,3380820514
1470,1470,2006,"02:17:48,270","02:17:51,230","-I love you, pumpkin. -I love you, honey bunny.",Pulp.csv,3380820514
1471,1471,2007_2008,"02:17:52,816","02:18:00,782",-Everybody be cool! This is a robbery! - Any one of you fucking pricks move and I'll execute every one of you motherfuckers!,Pulp.csv,3380820514
1472,1472,2009,"02:18:00,908","02:18:04,285",-You got that? -You just be quiet over there! Waitresses on the floor!,Pulp.csv,3380820514
1473,1473,2010,"02:18:04,369","02:18:07,413",Get on the fuckin'    get the fuck down!,Pulp.csv,3380820514
1474,1474,2011,"02:18:07,498","02:18:12,210","You're in a blind spot. Take your dames over to that booth, on the count of ten!",Pulp.csv,3380820514
1475,1475,2012_2013,"02:18:12,294","02:18:20,009","-Mexicans, out of the fucking kitchen! -1, 2, 3, 4, 5, 6, 7, 8    What the fuck are you doing, you fucking yuppie? Get down!",Pulp.csv,3380820514
1476,1476,2014,"02:18:20,094","02:18:22,512","-You fucking hairy yuppie, get down. -Throw those bags!",Pulp.csv,3380820514
1477,1477,2015_2016_2017,"02:18:22,638","02:18:30,561",-Fucking move! Move! -        - -Move! Get the fuck    Get down on the fucking floor!,Pulp.csv,3380820514
1478,1478,2018,"02:18:30,646","02:18:32,563",Grandpa! Down!,Pulp.csv,3380820514
1479,1479,2019,"02:18:32,648","02:18:35,983","I'm the manager here, and there's no problem. No problem at all.",Pulp.csv,3380820514
1480,1480,2020,"02:18:36,110","02:18:39,028","-You gonna give me a problem? -No, sir, I'm not.",Pulp.csv,3380820515
1481,1481,2021,"02:18:39,113","02:18:43,116",Thought you said you were gonna give me a fucking problem!,Pulp.csv,3380820515
1482,1482,2022,"02:18:43,200","02:18:47,870","-I think we got a hero here, honey bunny. -Well, just execute him!",Pulp.csv,3380820515
1483,1483,2023,"02:18:47,955","02:18:49,914",- -I am not a hero.,Pulp.csv,3380820515
1484,1484,2024,"02:18:49,998","02:18:53,000",-I'm just a coffee shop manager. -Get the fuck down!,Pulp.csv,3380820515
1485,1485,2025,"02:18:53,085","02:18:54,836",The restaurant's ours!,Pulp.csv,3380820515
1486,1486,2026_2027,"02:18:54,920","02:18:59,841",Just take whatever you want.  -You talk to the customers. -Yeah.,Pulp.csv,3380820515
1487,1487,2028,"02:18:59,925","02:19:03,052","-You tell them to be fucking cool, -Yes. -and everything will be over.",Pulp.csv,3380820515
1488,1488,2029,"02:19:03,137","02:19:05,096",-You understand me? -Yes!,Pulp.csv,3380820515
1489,1489,2030_2031,"02:19:07,391","02:19:14,272","Listen, everybody. Be calm, cooperate, and this'll all be over in a minute!",Pulp.csv,3380820515
1490,1490,2032,"02:19:14,356","02:19:16,315",Get the fuck down! Well done.,Pulp.csv,3380820515
1491,1491,2033_2034,"02:19:16,400","02:19:32,123","       [COUNTRY/WESTERN MUZAK] All right, now, people, gonna come around and collect your wallets!",Pulp.csv,3380820515
1492,1492,2035,"02:19:32,207","02:19:35,626","You don't fucking talk, you just throw 'em in the bag! Are we clear?",Pulp.csv,3380820515
1493,1493,2036,"02:19:35,711","02:19:37,962","I said, are we fucking clear?",Pulp.csv,3380820515
1494,1494,2037,"02:19:38,046","02:19:40,923","Good! Now, wallets out!",Pulp.csv,3380820515
1495,1495,2038,"02:19:41,008","02:19:44,594", That's it. Get the fuck down. In the bag.,Pulp.csv,3380820515
1496,1496,2039,"02:19:44,720","02:19:47,638","-In the fucking bag! - I don't have nothin' on me, man.",Pulp.csv,3380820515
1497,1497,2040,"02:19:47,723","02:19:49,557",In the bag.,Pulp.csv,3380820515
1498,1498,2041,"02:19:49,641","02:19:52,560",What am I waiting for? In the fucking bag.,Pulp.csv,3380820515
1499,1499,2042,"02:19:52,644","02:19:55,563",Laura. Laura. Tips. In the bag.,Pulp.csv,3380820515
1500,1500,2043,"02:19:55,647","02:19:57,857",-Is that a cellular phone? -Yeah.,Pulp.csv,3380820516
1501,1501,2044,"02:19:57,941","02:19:59,901",In the fucking bag.,Pulp.csv,3380820516
1502,1502,2045,"02:20:01,445","02:20:04,906","Tidy up, tidy up, that's it. Now get the fuck down on the floor.",Pulp.csv,3380820516
1503,1503,2046,"02:20:04,990","02:20:07,408",In the bag. In the bag.,Pulp.csv,3380820516
1504,1504,2047,"02:20:19,588","02:20:21,547",In the bag.,Pulp.csv,3380820516
1505,1505,2048,"02:20:36,647","02:20:39,565",-What's in the case? -My boss' dirty laundry.,Pulp.csv,3380820516
1506,1506,2049,"02:20:39,650","02:20:42,193",-Your boss makes you do his laundry? -When he wants it clean.,Pulp.csv,3380820516
1507,1507,2050,"02:20:42,277","02:20:44,946","-Sounds like a shit job. -Funny, I was thinkin' the same thing.",Pulp.csv,3380820516
1508,1508,2051,"02:20:45,030","02:20:47,949",-Open it. -'Fraid I can't do that.,Pulp.csv,3380820516
1509,1509,2052,"02:20:49,993","02:20:52,328","-I didn't hear you. -Yes, you did.",Pulp.csv,3380820516
1510,1510,2053,"02:20:53,455","02:20:55,748",What's going on?,Pulp.csv,3380820516
1511,1511,2054,"02:20:55,832","02:20:59,293",-Looks like we got a vigilante in our midst. -Shoot him in the face!,Pulp.csv,3380820516
1512,1512,2055,"02:20:59,378","02:21:03,089","I hate to shatter your ego, but this ain't the first time I've had a gun pointed at me.",Pulp.csv,3380820516
1513,1513,2056,"02:21:03,173","02:21:06,550","-If you don't take your hand off that case, it'll be your last. - Stop causing problems!",Pulp.csv,3380820516
1514,1514,2057,"02:21:06,635","02:21:09,428",You'll get us all killed! Give 'em what you got and get 'em outta here!,Pulp.csv,3380820516
1515,1515,2058,"02:21:09,513","02:21:13,724","Shut the fuck up, fat man! This ain't none of your goddamn business!",Pulp.csv,3380820516
1516,1516,2059,"02:21:13,809","02:21:16,060","Be cool, honey bunny, be cool.",Pulp.csv,3380820516
1517,1517,2060,"02:21:16,144","02:21:18,187",No problem. I got it under control.,Pulp.csv,3380820516
1518,1518,2061,"02:21:19,815","02:21:21,816","Now, I'm gonna count to three.",Pulp.csv,3380820516
1519,1519,2062,"02:21:23,402","02:21:27,321","If you don't open that case, I'm gonna unload in your fucking face.",Pulp.csv,3380820516
1520,1520,2063,"02:21:31,743","02:21:33,661",We clear?,Pulp.csv,3380820517
1521,1521,2064_2065_2066,"02:21:36,832","02:21:45,214","One. Two. -Three. -Okay, Ringo.",Pulp.csv,3380820517
1522,1522,2067,"02:21:45,299","02:21:47,383",You win.,Pulp.csv,3380820517
1523,1523,2068,"02:21:47,467","02:21:49,385",It's yours.,Pulp.csv,3380820517
1524,1524,2069_2070,"02:21:53,432","02:22:02,231","-Open it. -  Hey, what is it?",Pulp.csv,3380820517
1525,1525,2071,"02:22:02,316","02:22:04,650",What is it?,Pulp.csv,3380820517
1526,1526,2072,"02:22:04,735","02:22:07,320",Is that what I think it is?,Pulp.csv,3380820517
1527,1527,2073_2074,"02:22:07,404","02:22:13,784",Mm-hmm. It's beautiful.,Pulp.csv,3380820517
1528,1528,2075,"02:22:13,869","02:22:16,412"," Goddamn it, what is it?",Pulp.csv,3380820517
1529,1529,2076,"02:22:17,914","02:22:20,833",You let him go! You let him go!,Pulp.csv,3380820517
1530,1530,2077,"02:22:20,917","02:22:23,836","-Let go of him, or I'm gonna kill you! -Tell that bitch to be cool.",Pulp.csv,3380820517
1531,1531,2078,"02:22:23,962","02:22:26,881","-Say, ""Bitch, be cool!"" Say, ""Bitch, be cool!"" -Be cool! Be cool!",Pulp.csv,3380820517
1532,1532,2079,"02:22:26,965","02:22:29,633",-Tell that bitch to chill! -You're gonna die so fuckin' bad!,Pulp.csv,3380820517
1533,1533,2080,"02:22:29,760","02:22:32,636","-Chill that fuckin' bitch out! -Chill out, honey bunny!",Pulp.csv,3380820517
1534,1534,2081,"02:22:32,721","02:22:34,472","-Let go of him! -Chill out, honey bunny!",Pulp.csv,3380820517
1535,1535,2082,"02:22:34,598","02:22:37,475","-Now, promise her it's gonna be all right! -I promise!",Pulp.csv,3380820517
1536,1536,2083,"02:22:37,601","02:22:39,435","-Tell her to chill! -Chill out, honey bunny!",Pulp.csv,3380820517
1537,1537,2084,"02:22:39,561","02:22:41,479",-Now tell me her name. -Yolanda.,Pulp.csv,3380820517
1538,1538,2085,"02:22:41,563","02:22:44,982","All right, now, Yolanda, we're not gonna do anything stupid, are we?",Pulp.csv,3380820517
1539,1539,2086,"02:22:45,067","02:22:47,985",-Don't you hurt him! -Nobody's gonna hurt anybody!,Pulp.csv,3380820517
1540,1540,2087,"02:22:48,070","02:22:51,530",We're all gonna be like three little Fonzies here. And what's Fonzie like?,Pulp.csv,3380820518
1541,1541,2088,"02:22:51,656","02:22:55,284","-Come on, Yolanda! What's Fonzie like? -He's cool.",Pulp.csv,3380820518
1542,1542,2089,"02:22:55,410","02:22:57,286",-What? -Cool.,Pulp.csv,3380820518
1543,1543,2090,"02:22:57,371","02:23:00,206",Correctamundo. And that's what we're gonna be.,Pulp.csv,3380820518
1544,1544,2091,"02:23:00,290","02:23:02,208",We're gonna be cool.,Pulp.csv,3380820518
1545,1545,2092,"02:23:02,292","02:23:07,171","Now, Ringo, I'm gonna count to three.",Pulp.csv,3380820518
1546,1546,2093_2094_2095,"02:23:07,255","02:23:15,930","And when I count three, I want you to let go of your gun, put your palms flat on the table and sit your ass down.",Pulp.csv,3380820518
1547,1547,2096_2097,"02:23:16,973","02:23:21,185","And when you do it, you do it cool.",Pulp.csv,3380820518
1548,1548,2098,"02:23:21,269","02:23:23,562",You ready?,Pulp.csv,3380820518
1549,1549,2099_2100_2101,"02:23:23,647","02:23:30,027","One, two, three.",Pulp.csv,3380820518
1550,1550,2102,"02:23:36,993","02:23:40,121","- Okay, now you  let him go! -Yolanda!",Pulp.csv,3380820518
1551,1551,2103,"02:23:40,205","02:23:43,791","I thought you were gonna be cool. Now, when you yell at me, it makes me nervous.",Pulp.csv,3380820518
1552,1552,2104,"02:23:43,875","02:23:45,960","When I get nervous, I get scared.",Pulp.csv,3380820518
1553,1553,2105,"02:23:46,044","02:23:49,839","When motherfuckers get scared, that's when motherfuckers accidentally get shot.",Pulp.csv,3380820518
1554,1554,2106,"02:23:51,508","02:23:55,136","Just know, you hurt him, you die.",Pulp.csv,3380820518
1555,1555,2107,"02:23:55,220","02:23:58,597","Well, that seems to be the situation.",Pulp.csv,3380820518
1556,1556,2108,"02:23:58,682","02:24:00,599",But I don't want that.,Pulp.csv,3380820518
1557,1557,2109,"02:24:00,684","02:24:02,601",And you don't want that.,Pulp.csv,3380820518
1558,1558,2110,"02:24:02,686","02:24:05,396",And Ringo here definitely doesn't want that.,Pulp.csv,3380820518
1559,1559,2111,"02:24:05,480","02:24:07,606",So let's see what we can do.,Pulp.csv,3380820518
1560,1560,2112,"02:24:09,985","02:24:13,237",Now... here's the situation.,Pulp.csv,3380820519
1561,1561,2113_2114_2115,"02:24:13,321","02:24:23,664","Normally both your asses would be dead as fuckin' fried chicken, but you happened to pull this shit while I'm in a transitional period, and I don't wanna kill you; I wanna help you.",Pulp.csv,3380820519
1562,1562,2116,"02:24:23,748","02:24:27,668","But I can't give you this case, 'cause it don't belong to me.",Pulp.csv,3380820519
1563,1563,2117,"02:24:27,752","02:24:30,671","Besides, I been through too much shit over this case this morning...",Pulp.csv,3380820519
1564,1564,2118,"02:24:30,755","02:24:33,674",to just hand it over to your dumb ass.,Pulp.csv,3380820519
1565,1565,2119_2120,"02:24:33,758","02:24:38,596","-Vincent! - -Be cool! Yolanda, it's cool, baby. -Get back!",Pulp.csv,3380820519
1566,1566,2121,"02:24:38,680","02:24:41,348",It's cool! We still just talkin'.,Pulp.csv,3380820519
1567,1567,2122_2123,"02:24:41,475","02:24:47,771","-Come on. Point the gun at me. Point the gun at me.  There you go. Now, Vincent, you just hang back...",Pulp.csv,3380820519
1568,1568,2124,"02:24:47,856","02:24:49,773",and don't do a goddamn thing.,Pulp.csv,3380820519
1569,1569,2125,"02:24:49,858","02:24:51,734",Tell her it's still cool.,Pulp.csv,3380820519
1570,1570,2126,"02:24:51,860","02:24:54,737","-It's still cool, honey bunny. -How we doin', baby?",Pulp.csv,3380820519
1571,1571,2127,"02:24:56,198","02:24:58,824",I    I gotta go pee.,Pulp.csv,3380820519
1572,1572,2128,"02:24:58,909","02:25:00,826",I wanna go home.,Pulp.csv,3380820519
1573,1573,2129,"02:25:00,911","02:25:04,497","Hang in there, baby. I'm proud of you. And Ringo's proud of you.",Pulp.csv,3380820519
1574,1574,2130,"02:25:04,581","02:25:07,500",It's almost over. Tell her you're proud of her.,Pulp.csv,3380820519
1575,1575,2131,"02:25:07,584","02:25:10,878","-I'm proud of you, honey bunny. -I love you.",Pulp.csv,3380820519
1576,1576,2132_2133,"02:25:11,004","02:25:18,219","-I love you too, honey bunny. -Now, I want you to go in that bag and find my wallet.",Pulp.csv,3380820519
1577,1577,2134_2135,"02:25:20,722","02:25:41,492","-Which one is it? -It's the one that says ""bad motherfucker."" That's it. That's my bad motherfucker.",Pulp.csv,3380820519
1578,1578,2136,"02:25:41,576","02:25:44,703",Open it up. Take out the money.,Pulp.csv,3380820519
1579,1579,2137,"02:25:49,709","02:25:51,919", Count it.,Pulp.csv,3380820519
1580,1580,2138,"02:25:58,218","02:26:00,761",How much is there?,Pulp.csv,3380820520
1581,1581,2139,"02:26:02,639","02:26:04,557","About 1,500 dollars.",Pulp.csv,3380820520
1582,1582,2140,"02:26:04,641","02:26:07,810","Okay, put it in your pocket. It's yours.",Pulp.csv,3380820520
1583,1583,2141_2142,"02:26:07,894","02:26:13,274","Now, with the rest of those wallets and the register, that makes this a pretty successful little score, huh?",Pulp.csv,3380820520
1584,1584,2143,"02:26:13,358","02:26:17,236","Jules, you give that fuckin' nimrod 1,500 dollars, and I'll shoot him on general principle.",Pulp.csv,3380820520
1585,1585,2144,"02:26:17,320","02:26:20,739","No, Yolanda! Yolanda! He ain't gonna do a goddamn, motherfuckin' thing!",Pulp.csv,3380820520
1586,1586,2145,"02:26:20,824","02:26:22,866","Vince, shut the fuck up!",Pulp.csv,3380820520
1587,1587,2146,"02:26:22,993","02:26:26,870","-Shut up! -Come on, Yolanda. Stay with me, baby.",Pulp.csv,3380820520
1588,1588,2147,"02:26:26,955","02:26:29,873","Now, I ain't givin' it to him, Vincent.",Pulp.csv,3380820520
1589,1589,2148,"02:26:29,958","02:26:31,834",I'm buyin' something for my money.,Pulp.csv,3380820520
1590,1590,2149,"02:26:33,128","02:26:36,297","-Wanna know what I'm buyin', Ringo? -What?",Pulp.csv,3380820520
1591,1591,2150,"02:26:36,381","02:26:41,093",Your life. I'm givin' you that money so I don't have to kill your ass.,Pulp.csv,3380820520
1592,1592,2151,"02:26:41,177","02:26:43,846","You read the Bible, Ringo?",Pulp.csv,3380820520
1593,1593,2152,"02:26:44,973","02:26:46,890","Not regularly, no.",Pulp.csv,3380820520
1594,1594,2153,"02:26:46,975","02:26:49,351","Well, there's this passage I got memorized.",Pulp.csv,3380820520
1595,1595,2154,"02:26:49,436","02:26:52,980",Ezekiel 25:17.,Pulp.csv,3380820520
1596,1596,2155,"02:26:53,064","02:26:55,899","""The path of the righteous man is beset on all sides...",Pulp.csv,3380820520
1597,1597,2156,"02:26:55,984","02:26:57,901","""by the inequities of the selfish...",Pulp.csv,3380820520
1598,1598,2157,"02:26:57,986","02:26:59,862","""and the tyranny of evil men.",Pulp.csv,3380820520
1599,1599,2158_2159_2160,"02:26:59,946","02:27:09,997","""Blessed is he who, in the name of charity and good will, ""shepherds the weak through the valley of darkness, ""for he is truly his brother's keeper and the finder of lost children.",Pulp.csv,3380820520
1600,1600,2161,"02:27:10,081","02:27:14,376","""And I will strike down upon thee with great vengeance and furious anger...",Pulp.csv,3380820521
