,tweet,label
21525,Someone tell  his dreads are part of the uniform. I'd pull your hair too. Why are you trash talking? Cut your Doodoo braids.,0
21526,"Someone tell me where the drinks at. Where the bitches at. You fucking on the first night, meet me in the back.",1
21527,Someone tell the royals to stay home there trash,0
21528,Someone tell this bitch to stfu,1
21529,Someone tell this hoe to turn on lion king,1
21530,Someone told Iggy Azalea she stunk as a child cause this bitch still upset yo it ain't even that deep,1
21531,"Someone's mother called me a ""handsome, buff, yellow thang"" last night... my ego was temporarily elevated and  was dying lol",0
21532,Something funny here?  :   : Control your excitement sir... : Lets gooooo Teena bitch,1
21533,Something like a perfectionist even check my horoscope bitch,1
21534,Sometime I wish I wasn't colored,1
21535,Sometimes I feel like being really nice to everyone then I'm just like wait you're all bitches anyway soooo,1
21536,Sometimes I just want someone to bitch to about a shitty day,1
21537,"Sometimes I wake up on the ceiling , the floor , outside , near a trash can, on your mom, in Hollywood somewhere, in a ally somewhere",1
21538,"Sometimes I wish I had a cute pet monkey, but then I remember it would probably defecate everywhere, beat me up, and destroy my house.",0
21539,Sometimes a bitch needs to struggle to get where she going  :  sometimes. Some shit just an extra $30.,1
21540,Sometimes females are just fucking retarded bro. I swear I just want to kick y'all in the ovaries.,1
21541,"Sometimes ppl stay married cuz it's convenient. When u constantly bitch &amp; complain &amp; sleep in separate rooms, it's time to reevaluate.",1
21542,Sometimes u gotta knock a nicca out tho,1
21543,Sometimes you don't wanna fuck the bitch but her head so good you end up fucking,1
21544,Sometimes you gotta block a bitch because damn they annoying,1
21545,Sometimes you gotta settle for an average lookin bitch wit a good personality just to prevent yourself from gettin cheated on,1
21546,"Sometimes, even I gotta tell these hoes to grow up smh",0
21547,Son of a bitch,1
21549,Son of a bitch I can't wait till baseball is back.,1
21550,Son of a bitch...,1
21551,Son why is our mail lady so ghetto,1
21552,Sone of y'all bitches need morning glory milk baths,1
21553,Sonnen is a faggot,2
21554,Sonoma County cannot handle the Gutto Style straight up north bay is pussies forever,1
21555,"Soon  will be to ""Fuck Backtrack"" and I can't wait because fuck those faggots.",2
21556,Soon as da money gon dem bitches leavin..You get locked up she ain't gon visit ya neither,1
21557,Sooo my first aid/cpr certification came in handy tonight. Glad I didn't lose my monkey,0
21558,Sooooooo true but I'm the pussy monsta http:,1
21559,"Sore Loser Charlie Crist Wont Give Concession Speech, Calls For Recount http:",0
21560,"Sorry Sam, I went to   : Is wes durham woody durham son???? If so, why is that tar baby doing a PACK game.",0
21561,Sorry about the spam but I dare you to search nigger on Twitter and not laugh. Impossible.,1
21562,Sorry all my fellow negros,0
21563,Sorry fo da rant. It make me mad and ashamed to be colored. I wish I be white so y'all would like me,2
21564,"Sorry hoes, but L.O.V.E. does not stand for Legs. Open. Very. Easy",1
21565,Sosa on the beat ho,1
21566,Sound like a REAL NIGGA TO ME : Keith stood under the monkey bats looking up girls skirts during recess time. Fucking creep,1
21568,Sounded like a bitch but whatever,1
21569,Sounded like a god damn bear just fell out of my trees. Might be time to stop pissing outside and  piss bucket up in this bitch.,1
21570,Sounds like a hoe,1
21571,Sources say that Charlie Crist is on the phone with Rick Scott as I type this to concede.,0
21572,Southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working.,2
21573,Space brownies,0
21575,Spark these bitches interests.,1
21576,Speak to my face you fake bitches.,1
21577,"Speaking of '09, that years pussy was phenomenal.",1
21578,"Speaking of ford and garland, I need to get my sub from there. And a job application. Lol killin 2 birds with one stone",0
21579,Speaking of.  : A lot of them backpage hoes don't like fucking black guys so I never went thru with it,1
21580,"Special thanks to Tina, Charlie and staff at Waverly Hills... thanks to everyone that dedicated time to make the... http://bit.ly/aKyqk2",0
21581,"Spell my name right, bitch. Then we'll talk",1
21582,"Spendin money that we saved, stackin ones like bricks hittin bitches like Craig, watchin ass CLAP",1
21583,"Spending money on these hoes , nigga you aint fuck SHIT",2
21584,Spics are half breed trash. No filthy native should be allowed to speak to any European.,2
21585,Spiff tryna hoe,1
21586,Spittin Crystal in a bitch face was Larry Johnson's funniest moment in my book. Sue me for having a sense of humor.,1
21587,Spongebob ass niccas fr,1
21588,Spring breakkkk bitches,1
21589,Spring is almost here..  I realized that my collection of hoes has severely decreased,1
21590,Squidward in the face ass bitch,1
21592,Stafford trash without Megatron,0
21593,Stafford you pussy,1
21594,Starks being a faggot,1
21595,Start punching hoes in they esophagus and shit.,1
21596,"Started wit Hanna Montana hoes....
.... Now im fuckin all of Nick Cannon hoes",1
21597,Started with 100 bricks now I'm sold out bitch,1
21598,Stay home then bitch fuck u,2
21599,"Stay pooned, .....",1
21600,Stay warm     http:,0
21601,Stay witcha nasty little hoes who don't do shit for you.,1
21602,Stayin up late to watch,0
21603,Step Up All In was so horrible that bitch went straight to dvd,1
21604,Step up and take your oppurtunity,0
21605,"Step up in the club smoothly with the L in my hand, bitches know I'm a freak like the elephant man",1
21606,Stephan A Smith saying Jay Cutlers shouldn't be a MVP candidate is just straight up retarded,0
21607,Stephen the threat about your brother doesn't scare me. Quit runnin your fuckin mouth &amp; you won't have to hide behind your brother bitch boy,1
21609,Stern fixed the image of the league.. NBA players not knocking they bitch out in elevators.,1
21610,Steve Calvin Annis cunt http:,1
21611,Steve McNair got murdered by his side bitch man life is crazy,1
21612,Stevie J my nigga  bitch be on ten,1
21613,Stfu hoe,1
21614,Stfu kenya U make me sick. Lonely desperate bitch.,1
21615,Stiff armed his hoe ass lmao,1
21616,Still can't see what niggers see in them white hoes....,1
21617,Still confused why King ordered two tranny hookers to the party last night..,1
21618,Still don't give a fuck bout a bitch or her dude,1
21619,Still downtown with these bitches.,1
21620,"Still really confused re  i think lucricus
Is a fag dagger",2
21621,Still waiting for oomf to hit that hoe lololol,1
21622,Still wit the Same bitches to the death of me,1
21623,Stolen from cream_2fly3xl lol but really guys I'm giving classes on keeping that bitch who's registering http:,1
21624,"Stomach is hurting, I'm starving for some early morning pussy.",1
21625,Stoni is a fuckin queer...,2
21626,"Stood outside for 5 minutes to take a phone call, went back in and looked in the mirror and saw a Somalian. Fuck the sun lil punk ass bitch",1
21627,"Stop Smokin' Bathsalt, Charlie Brown",0
21628,Stop Twatching me bitch.,1
21629,"Stop actin like yu just started wearin ya uggs, bitch I seen you break em out in August",1
21630,Stop being a hoe,1
21631,Stop giving these hoes half azz Dick plow it deep make her scream nd cream http:,1
21632,"Stop hatin niggah , I got ya girlfriend callin you a hater niggah",1
21633,Stop lettin them messy hoes mess with your business.,1
21634,Stop rt'ing Celtics trash please,0
21636,Stop sayin my gov. Name fuck wrong widd u bitch is u stupid,1
21637,"Stop snitching faggot : ""I'll snap you a nude but promise you won't screenshot""

""Don't worry baby I won't"" http:",1
21638,Stop spoiling U fags,1
21639,Stop trying to be down honky http:,1
21640,"Stop using the word ""redskin(s)"".",1
21641,Stop whacking off in the shower queer boy,1
21642,Strapped up fasho cause Iont trust no hoe,1
21644,Stress stress go away. Come again never you fucking bitch,1
21645,Strong jaw ass bitch,1
21646,Strong pussy  : Yall think Ciara got good pussy?,1
21647,Stu a rape faced faggot man I'm sick of this nigga,2
21648,Stuck up serious bitches are possibly the worst type of girls. Ever.,2
21649,"Study by Center for Biological Diversity called (taxpayer funded) Ivanpah a mega-trap-will kill 28,000 birds year. http:",0
21650,Studying for this bio test like a hoe,1
21651,Stunt on these hoes like https:,1
21653,Stupid and ain't got hoes,1
21654,Stupid ass Alex. Scary little bitch. THROW IT,1
21655,Stupid ass hoe,1
21656,Stupid bitch,1
21658,Stupid bitch at Church's didn't give me my fucking BBQ sauce so now I gotta eat some dry ass chicken strips,1
21659,Stupid bitch should have stayed home,1
21660,Stupid bitches deserve to be treated like a stupid bitch,1
21661,Stupid bitches ;;; FUCK .,1
21662,Stupid bitches.,1
21663,Stupid bitches. Fucking skanks. Dumb hoes.,1
21664,Stupid cunt bitch on the road,1
21665,"Stupid freshman bitches that walk like slow as hell and u can't get around them, hurry the fuck up sloth",1
21666,Stupid fucking cunt,1
21667,Stupid hoe is so wack,1
21668,Stupid lil bitch  Really think I'm trippen  You outttta pocket with this pimpinnn,1
21669,"Stupid people talking smack on ""Uncle Tim Tom"" are the same ghetto fools w/no future. I'm surprised u ignorant niggaz even read or write.",1
21670,Stupid teabagger restaurant making customers pay 'Minimum Wage Fee' http:,2
21671,Stupid white people making my posts relevant to they own life,2
21672,Sub tweeting and uoeno lol bitch,1
21673,"Subtweet me one more time, you dirty chink whore",2
21674,"Subtweeting little bitch ""taking the high road""",1
21675,Subtweettweettweettweet cuz skinny niggah but my dick long,1
21676,Such a trash episode of the walking dead tonight.,0
21677,Suck my dick so good I'm like god dam you dirty bitch,1
21678,Suck my super monkey balls,1
21679,Suddenlink is trash. Y'all know how important Bubble Guppies is to our day?,0
21680,"Sum of y'all kno y'all be on lock but talking bout ""bitch I ain't doing shit tonight ho I'm tired""  http:",1
21681,Summer hoes turn into winter wifeys,1
21682,Summer hoes turning into winter wifeys,1
21683,"Summer is over, so all you half naked hoes are gonna have to find a personality now.",1
21684,"Summer time bitch, always wild http:",1
21685,"Sumn wrong wit da pussy, een tho I ain't gonn hit it Ima still make sure dat she gushy",1
21686,Sunday's are the day to chug through while everyone else around you is obsessing with what their fave football team does and fantasy league.,0
21688,Sup bitches,1
21689,Super handsome guys can literally be broke af with no career and some horny bitch will support him into bankruptcy lol,1
21690,"Superman your ho, eyyyy",1
21691,Supporters of officer Darren Wilson rally in St Louis http:,0
21692,"Sure I got a nice car, a 60 inch tv, stainless steel appliances in my apartment and a few thousand twitter followers but I ain't got no hoes",1
